adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
False,/pI56isyuRNOr4fFr0jRlIPnr3wv.jpg,"[35, 27, 878]",27274,en,Frankenhooker,"A medical school dropout loses his fiancée in a tragic lawnmower incident and decides to bring her back to life. Unfortunately, he was only able to save her head, so he goes to the red light district in the city and lures prostitutes into a hotel room so he can collect body parts to reassemble her.",3.958,/s8Oubzkc2pPdOdj4D23ljZSKRbg.jpg,1990-06-01,Frankenhooker,False,6.3,370
False,/8Db2ogq0e4UepMMxwqdv79YJMNq.jpg,"[16, 12, 10751]",15997,en,The Land Before Time II: The Great Valley Adventure,"This time, while building a hideaway in their new home of the Great Valley, Littlefoot and the gang rescue a mysterious egg from two scheming egg-nappers and make a starling surprise - and new friend - when the egg hatches.",1.5634,/1lIkU6gbqMx4oRDGegawLdQdLJD.jpg,1994-12-12,The Land Before Time II: The Great Valley Adventure,False,6.293,586
False,/5mbFEJStH59cNFcF7VkRgsSxMqK.jpg,"[28, 53, 878]",10483,en,Death Race,"Terminal Island, New York: 2020. Overcrowding in the US penal system has reached a breaking point. Prisons have been turned over to a monolithic Weyland Corporation, which sees jails full of thugs as an opportunity for televised sport. Adrenalized inmates, a global audience hungry for violence and a spectacular, enclosed arena come together to form the 'Death Race', the biggest, most brutal event.",7.4898,/5A79GeOb3uChQ0l0ZDjDyODKQp3.jpg,2008-08-22,Death Race,False,6.293,4052
False,/yJav7yjKcYnP7C9QbFLECThWv4a.jpg,"[35, 18, 10749]",9043,en,The Family Stone,"An uptight, conservative businesswoman accompanies her boyfriend to his eccentric and outgoing family's annual Christmas celebration and finds that she's a fish out of water in their free-spirited way of life.",1.6865,/nlqw53HmTP7o3b2NDttYNOtsK4V.jpg,2005-12-15,The Family Stone,False,6.3,1117
False,/ihBDaN7OwT7D9DVri8SmxCnuRLB.jpg,"[28, 53]",8845,en,Under Siege,"A disgruntled ex-CIA operative, his assistant and their assembled group of terrorists seize a battleship with nuclear blackmail in mind. They've planned for every contingency but ignore the ship's cook, former Navy SEAL Casey Ryback—an error that could be fatal.",4.4133,/myHxm9p8fhEsXyaLO6DawYJKolg.jpg,1992-10-08,Under Siege,False,6.293,1683
False,/v9wC8Rf3RHYQ6yKO4yQAlQLHSA6.jpg,"[35, 10751, 18]",7095,en,Jack,"Born with a rare condition that makes him age four times faster than normal, ten-year-old Jack Powell looks like a forty-year-old man. After years of homeschooling, he enters public school for the first time, eager to make friends and live like any other kid—only to discover that growing up too fast means learning some of life’s hardest lessons early.",3.9268,/9W6UI8UQ4YdLCAaPFd0lcKJ1tX4.jpg,1996-08-09,Jack,False,6.293,1340
False,/ctDqJtlMwASOKoQi7sacSVae3EI.jpg,"[28, 80, 53]",1428,en,Once Upon a Time in Mexico,A corrupt CIA agent Sands hires hitman El Mariachi to assassinate a Mexican general hired by a drug kingpin attempting a coup d'état of the President of Mexico.,3.342,/bsHbVPpaOfmGlcLMG20HfrPv1hg.jpg,2003-09-11,Once Upon a Time in Mexico,False,6.293,2347
False,/8GGAXEXaTPMDGa0sCPyFcitvlD9.jpg,"[878, 28, 53]",169,en,Predator 2,A police chief in the war-torn streets of Los Angeles discovers that an extraterrestrial creature is hunting down residents - and that he is the next target.,7.8412,/83X4VwY9sdSJykskmsplIVG0a4h.jpg,1990-11-21,Predator 2,False,6.294,3735
False,/4CEwPhuexYCi3I3ASaaOGTeP4sB.jpg,"[28, 53, 18]",399248,en,Beirut,"In 1980s Beirut, Mason Skiles is a former U.S. diplomat who is called back into service to save a colleague from the group that is possibly responsible for his own family's death. Meanwhile, a CIA field agent who is working under cover at the American embassy is tasked with keeping Mason alive and ensuring that the mission is a success.",1.2407,/s2qIeFsI9TskZr1LkSwljQDh5nl.jpg,2018-04-11,Beirut,False,6.292,592
False,/dA1IWByfIvTktERGU4bzQqD3Xu8.jpg,"[12, 10751, 14]",2309,en,Inkheart,"The adventures of a father and his young daughter, in their search for a long lost book that will help reunite a missing, close relative.",4.4765,/eXFK5aBDzUPSynAhSKMJy7xLxqE.jpg,2008-12-11,Inkheart,False,6.292,2210
False,/fFJQYhnjKfgweZCbRNOE1E015DF.jpg,[18],627463,en,The Assistant,"A searing look at a day in the life of an assistant to a powerful executive. As Jane follows her daily routine, she grows increasingly aware of the insidious abuse that threatens every aspect of her position.",1.5811,/zJpJkVgezsR7dp6KQwyxtGIAOZv.jpg,2020-01-31,The Assistant,False,6.291,520
False,/pYUwk30i62GN8gcKeQTuzdZGxHk.jpg,"[18, 35]",527660,en,"Yes, God, Yes","Alice, a young innocent Catholic girl, is tempted into masturbating after an AOL chat suddenly turns sexual, however is conflicted as the act would be considered a sin.",3.2166,/69SYznq2mSbgKyQF3QHYwblmqAk.jpg,2020-07-24,"Yes, God, Yes",False,6.291,575
False,/hcmzlQHqeTglKTgo0do9Qxr72NN.jpg,"[28, 35, 80, 18]",12721,en,"No Retreat, No Surrender","The mob is trying to strongarm local martial arts schools, forcing young Jason Stillwell and his family to move after his father is injured defending their dojo.  With his father now rejecting violence, Jason is forced to train on his own to protect himself and his best friend from the members of a rival karate school.",2.1251,/bDwcHvRXIRVCD2RLACEsykzoHPe.jpg,1986-05-02,"No Retreat, No Surrender",False,6.3,612
False,/5o65Tj8LNt0UsHzeLbU1VjMm7dm.jpg,"[10751, 16, 12, 35]",11625,fr,Astérix et le Coup du menhir,"Due to an unfortunate accident involving Obelix throwing a menhir, Getafix the druid not only loses his memory, but goes completely mad. Now deprived of the wisdom of their beloved druid and the protection provided by his magic potion, the Armorican village falls prey to a proclaimed soothsayer who comes with ominous predictions and overweening ambitions. It's up to Asterix to keep his villager friends within reason and hopefully get Getafix to remember the magic potion's recipe before the impending Roman attack.",1.5178,/7KFAtZRXzD00Zw9sWxusrInLHgJ.jpg,1989-10-04,Asterix and the Big Fight,False,6.291,662
False,/yZIfHR7LM1z97CmRXWf6xGTBME3.jpg,"[53, 27]",9605,en,Single White Female,"Having recently split from her fiancé, Allison Jones welcomes new roommate Hedra Carlson. The young women quickly form a bond, but soon Allison begins to notice not all’s well with her new tenant.",2.1997,/2B6spN9XvzbK9hKDQtvTa4wVoys.jpg,1992-08-14,Single White Female,False,6.291,680
False,/bXtkVDYcwyg9II0cHk6zhtzZGc3.jpg,"[28, 12, 27, 878, 53]",338676,en,Extinction,"And suddenly, overnight, the world came to a halt. Two men, two survivors, one kid, and hatred that separates them. A place forgotten by everyone, including the creatures that inhabit the Earth... until now.",4.2894,/zwIDreu9pYCqKpv4jomqVM9yX1e.jpg,2015-08-07,Extinction,False,6.29,742
False,/kwhZU5VYcikvoGMejg6gBo4kpwx.jpg,"[18, 53]",186992,fr,L'Inconnu du lac,"Frank spends his summer days hopelessly searching for companionship at a popular cruising spot on the shores of a lake in rural France. One day, he meets Michel, an attractive yet darkly mysterious man and falls blindly in love.",1.4535,/ug6IbPt19J8YIW9vh87Xw9FOTaJ.jpg,2013-06-12,Stranger by the Lake,False,6.29,461
False,/pq0YbRUY7JMbuElDWIK6nRoFSdk.jpg,[18],133694,en,Promised Land,"A salesman for a natural gas company experiences life-changing events after arriving in a small town, where his corporation wants to tap into the available resources.",6.8535,/5C0b6Wu4Z0V4NuA1cD8SZU7FCkb.jpg,2012-09-23,Promised Land,False,6.288,730
False,/cu3uaBqPORcfpKQWaIjA1GJbvEg.jpg,[27],132232,en,Mama,"Guillermo del Toro presents Mama, a supernatural thriller that tells the haunting tale of two little girls who disappeared into the woods the day that their parents were killed. When they are rescued years later and begin a new life, they find that someone or something still wants to come tuck them in at night.",5.4516,/eo8BhR8Q5STmWE9sMLsEPagxmy6.jpg,2013-01-17,Mama,False,6.289,4361
False,/rZPpxJhROE2Q6umzH6nxDUi1x9M.jpg,[35],21778,fr,RRRrrrr!!!,"In 35,000 BC, the tribe of the Dirty Hairs is at war against the tribe of the Clean Hairs for eight hundred years, trying to get their shampoo. The chief of the Dirty Hairs sends his daughter Guy disguised to the enemy tribe to get some shampoo for his tribe. When the healer of the Clean Hairs tribe surprisingly kills two cavemen of his tribe, their imbecile chief assigns Pierre with curled hair and Pierre blonde to investigate the murder and find the criminal.",5.1603,/qsGU6myn85MfqpNAxzJtxJ3VgrM.jpg,2004-01-28,RRRrrrr!!!,False,6.29,1237
False,/udYOmbW1JEZjVd726PWHlmptxPi.jpg,"[12, 10751, 9648, 878]",158852,en,Tomorrowland,"Bound by a shared destiny, a bright, optimistic teen bursting with scientific curiosity and a former boy-genius inventor jaded by disillusionment embark on a danger-filled mission to unearth the secrets of an enigmatic place somewhere in time and space that exists in their collective memory as ""Tomorrowland.""",9.212,/kziYpr5Nfw60P0My8aj1sgCEqed.jpg,2015-05-19,Tomorrowland,False,6.289,7280
False,/gqR59DjJGr6i8mxRD1VfOzCueTI.jpg,"[27, 53]",22804,en,Saw VI,"Special Agent Strahm is dead, and Detective Hoffman has emerged as the unchallenged successor to Jigsaw's legacy. However, when the FBI draws closer to Hoffman, he is forced to set a game into motion, and Jigsaw's grand scheme is finally understood.",5.747,/9JtluosCbioSXJSABZByaODyPpa.jpg,2009-10-22,Saw VI,False,6.29,3456
False,/1AvdIZYSzPXgiDWIPldnja4awla.jpg,"[28, 35, 18]",9584,en,Convoy,"Trucker Rubber Duck and his buddies Pig Pen, Widow Woman and Spider Mike use their CB radios to warn one another of the presence of cops. But conniving Sheriff Wallace is hip to the truckers' tactics, and begins tricking the drivers through his own CB broadcasts. Facing constant harassment from the law, Rubber Duck and his pals use their radios to coordinate a vast convoy and rule the road.",3.9018,/xjowoBInlikSlvfAYDRN9ubaODB.jpg,1978-06-27,Convoy,False,6.289,409
False,/5EkowLSlfQT50KbeHzhvbdyaIoI.jpg,"[28, 80, 18, 53]",8838,en,Mercury Rising,"Renegade FBI agent Art Jeffries protects a nine-year-old autistic boy who has cracked the government's new ""unbreakable"" code.",16.2925,/60AAso6I2TzQCy2SjqtzPni8csA.jpg,1998-04-03,Mercury Rising,False,6.289,1627
False,/fdFIVBpq57ZbHok07SI3gNLWUbO.jpg,"[35, 18, 10749]",462919,en,Sierra Burgess Is a Loser,A case of mistaken identity results in unexpected romance when the most popular girl in high school and the biggest loser must come together to win over their crushes.,1.1948,/vjnHRySiVM4YcBYzjCxw344y9g.jpg,2018-09-07,Sierra Burgess Is a Loser,False,6.288,3453
False,/crsADrmQFBtTFfiZaCXjpBOyzMP.jpg,"[12, 28, 14]",14207,en,The Librarian: Quest for the Spear,"When a magical artifact is lifted from his library, a meek librarian sets out to ensure its safe return.",2.6236,/wRwbSr0imj632D0qxaHQig4WYf3.jpg,2004-07-12,The Librarian: Quest for the Spear,False,6.288,691
False,/dUg9UcQgfMhTdvLqrHnel5YEMVQ.jpg,"[28, 12, 18, 10749]",13491,sv,Arn: Tempelriddaren,"Arn, the son of a high-ranking Swedish nobleman is educated in a monastery and sent to the Holy Land as a knight templar to do penance for a forbidden love.",4.4834,/kN8C9K9bSQ01lItuEqYzROYErAX.jpg,2007-12-25,Arn: The Knight Templar,False,6.288,302
False,/rg10dfOmhP42jTmVs0jRTPQ0WUE.jpg,"[16, 35, 12, 10751]",121734,es,Las aventuras de Tadeo Jones,"Tad is a celebrity archaeologist and adventurer just like his hero Max Mordon... in his dreams! In reality, Tad is a Chicago construction worker. One day, however, he is mistaken for a real professor and takes his place on a flight to Peru in search of the lost city of Paititi.",1.5554,/vmysxjUJkYmp6CmjNOKOeHMOzFA.jpg,2012-08-10,"Tad, the Lost Explorer",False,6.3,601
False,/hZpapggtfwz47XDJqjVek7sAEBh.jpg,"[10402, 35, 18]",63710,en,Honey 2,"After a brush with the law, Maria has returned to her gritty Bronx roots to rebuild her life with nothing but a talent for street dance and a burning ambition to prove herself.",1.3322,/qQnWrF7khfYvpWdEeKhSuoDCGA5.jpg,2011-06-23,Honey 2,False,6.287,411
False,/tGcIy7gA8jwYpi5W2UB1Rxrk2i6.jpg,"[12, 28, 35]",9486,en,Johnny English,"A lowly pencil pusher working for MI7, Johnny English is suddenly promoted to super spy after Agent One is assassinated and every other agent is blown up at his funeral. When a billionaire entrepreneur sponsors the exhibition of the Crown Jewels—and the valuable gems disappear on the opening night and on English's watch—the newly-designated agent must jump into action to find the thief and recover the missing gems.",3.2635,/mmzW88tnkB2MnOV3Un2F9IUxSnZ.jpg,2003-03-14,Johnny English,False,6.287,3710
False,/lMSlZxJp43HR81XacWh75w3hW2l.jpg,"[35, 10749]",1599,en,I ♥ Huckabees,"A husband-and-wife team play detective, but not in the traditional sense. Instead, the happy duo helps others solve their existential issues, the kind that keep you up at night, wondering what it all means.",1.7713,/h27ytqXyOrAB6KmRx2abOp8p2W.jpg,2004-09-10,I ♥ Huckabees,False,6.287,692
False,/IorAAceTVBGg6Nf3b9X0DiibC4.jpg,[35],301272,it,Andiamo a quel paese,"Valentino and Salvo, unemployed and in search of fortune and recommendation, leave Palermo for Valentino’s home town, Monteforte, where they will try to survive the Italian crisis by opening some sort of hospice.",0.3491,/vcUKXHI7uOLJeLdresvwHlRpGfs.jpg,2014-11-06,Let's Go to the Country,False,6.286,460
False,/i9tMK3nzmZJ8MBG92iIxGXHWDq4.jpg,"[27, 53, 14]",10307,en,Stigmata,"A young woman with no strong religious beliefs, Frankie Paige begins having strange and violent experiences, showing signs of the wounds that Jesus received when crucified. When the Vatican gets word of Frankie's situation, a high-ranking cardinal requests that the Rev. Andrew Kiernan investigate her case. Soon Kiernan realizes that very sinister forces are at work, and tries to rescue Frankie from the entity that is plaguing her.",2.3477,/sKS1Vuqj7OQpOumfs6ArC0TICTN.jpg,1999-09-02,Stigmata,False,6.286,1209
False,/7Pw5NOv7aUtmHyh1yASEldOlAz0.jpg,"[18, 35, 10752, 80, 53]",9104,en,Buffalo Soldiers,A criminal subculture operates among U.S. soldiers stationed in West Germany just before the fall of the Berlin wall.,2.1268,/qNl4T8xxC0xDeX8JFJVCBzH4Kg8.jpg,2002-10-31,Buffalo Soldiers,False,6.286,345
False,/4PMSgLOzPFgyzARQBhhX4vS9oOW.jpg,"[12, 35, 878]",1649,en,Bill & Ted's Bogus Journey,"Amiable slackers Bill and Ted are once again roped into a fantastical adventure when De Nomolos, a villain from the future, sends evil robot duplicates of the two lads to terminate and replace them. The robot doubles actually succeed in killing Bill and Ted, but the two are determined to escape the afterlife, challenging the Grim Reaper to a series of games in order to return to the land of the living.",1.3204,/tldtDfLnPFOtTWp758EmIP2Hbz5.jpg,1991-07-19,Bill & Ted's Bogus Journey,False,6.286,1326
False,/tya34K7D4jtDrVbvExyvTx97Aen.jpg,"[27, 878, 28, 12]",443791,en,Underwater,"After an earthquake destroys their underwater station, six researchers must navigate two miles along the dangerous, unknown depths of the ocean floor to make it to safety in a race against time.",14.3935,/gzlbb3yeVISpQ3REd3Ga1scWGTU.jpg,2020-01-08,Underwater,False,6.285,3377
False,/6K51xq7nKPyiPW4VbU25Xvqsmjo.jpg,"[27, 35]",323373,en,Deathgasm,Two teenage boys unwittingly summon an ancient evil entity known as The Blind One by delving into black magic while trying to escape their mundane lives.,0.9886,/e4dF2KRSZ0l7PaZg3XvSsCMAeNZ.jpg,2015-08-28,Deathgasm,False,6.285,636
False,/tOTtJelsPKX0bvSdvDVL2ou3cGS.jpg,"[12, 10751, 14]",267935,en,The BFG,"An orphan little girl befriends a benevolent giant who takes her to Giant Country, where they attempt to stop the man-eating giants that are invading the human world.",11.5584,/w17Mc2x2olB5CtewznUFxgpvne0.jpg,2016-06-01,The BFG,False,6.285,3580
False,/sjsaxwNsgBbrWrJIXtCT5DNo9Mt.jpg,"[80, 53]",181283,en,Child 44,"Set in Stalin-era Soviet Union, a disgraced MGB agent is dispatched to investigate a series of child murders -- a case that begins to connect with the very top of party leadership.",6.566,/p8uTx2xm72vXqI0H4W5kU3ku9ND.jpg,2015-03-15,Child 44,False,6.285,1775
False,/1bDa2d9VqqBQlk42Gduu37Rz1ob.jpg,"[28, 12, 878]",72710,en,The Host,"A parasitic alien soul is injected into the body of Melanie Stryder. Instead of carrying out her race's mission of taking over the Earth, ""Wanda"" (as she comes to be called) forms a bond with her host and sets out to aid other free humans.",5.245,/1mfIZw6WgkCX310eoe0Ys14c3Fi.jpg,2013-03-22,The Host,False,6.285,4042
False,/gJfg43Pl1ZeWDEGzG3nIu9P92zK.jpg,"[12, 28, 53]",36643,en,The World Is Not Enough,"Greed, revenge, world dominance and high-tech terrorism – it's all in a day's work for Bond, who's on a mission to protect a beautiful oil heiress from a notorious terrorist. In a race against time that culminates in a dramatic submarine showdown, Bond works to defuse the international power struggle that has the world's oil supply hanging in the balance.",5.3945,/wCb2msgoZPK01WIqry24M4xsM73.jpg,1999-11-17,The World Is Not Enough,False,6.3,3192
False,/o2AFwD4v62296mxkF74EMYL6P7j.jpg,[18],27569,en,Extraordinary Measures,"Working-class father John Crowley is finally on the fast track to corporate success when his two young children are diagnosed with Pompe disease—a condition that prevents the body from breaking down sugar. With the support of his wife, John ditches his career and teams with unconventional specialist, Dr. Robert Stonehill to found a bio-tech company and develop a cure in time to save the lives of his children. As Dr. Stonehill works tirelessly to prove the theories that made him the black sheep of the medical community, a powerful bond is forged between the two unlikely allies.",1.2458,/bmBCMoCc6OdINBOC7P6pOIs1MuO.jpg,2010-01-21,Extraordinary Measures,False,6.285,332
False,/nQbvPYjj3U3pz8alPpHIdvVIoHx.jpg,[27],13567,en,Sleepaway Camp,"Years after a terrible boating accident, Angela is sent to Camp Arawak where a series of bizarre and violent ""accidents"" begin to claim the lives of various campers.",6.6044,/lZ7KjSyHjP4ula5ybiXuQcDvZLg.jpg,1983-11-18,Sleepaway Camp,False,6.285,767
False,/p4GzAzjlL7lXIVGvayg7zvzGTSi.jpg,"[12, 28, 878]",2080,en,X-Men Origins: Wolverine,"After seeking to live a normal life, Logan sets out to avenge the death of his girlfriend by undergoing the mutant Weapon X program and becoming Wolverine.",0.8658,/yj8LbTju1p7CUJg7US2unSBk33s.jpg,2009-04-28,X-Men Origins: Wolverine,False,6.285,11102
False,/7mH9nwyEyiGrODuq1khFEXyk5iY.jpg,[18],541524,en,Passing,"In 1920s New York City, a Black woman finds her world upended when her life becomes intertwined with a former childhood friend who's passing as white.",1.0625,/t4tYUT1oSWOP6XKZBoclPAG96KP.jpg,2021-10-27,Passing,False,6.284,334
False,/4kCDWJhceLHwPbRWd9uTR8bJpLz.jpg,"[28, 12, 18]",290595,en,The Huntsman: Winter's War,"As two evil sisters prepare to conquer the land, two renegades—Eric the Huntsman, who aided Snow White in defeating Ravenna in Snowwhite and the Huntsman, and his forbidden lover, Sara—set out to stop them.",6.8654,/ekHPrneEoa1EoDclWdillOKznqM.jpg,2016-04-06,The Huntsman: Winter's War,False,6.284,4988
False,/aFnF8gvNedNWHoCNTjZWphebecd.jpg,"[16, 27, 878, 53]",13190,en,Dead Space: Downfall,"On a deep space mining mission to a remote planet, an ancient religious relic - thought to be proof of the existence of God - is unearthed and brought aboard. When the unholy artifact unleashes a long-dormant alien race, its glimpse of Heaven transforms the ship into a living Hell. A prequel to the events of the 2008 video game Dead Space.",1.0461,/yqz8BU02E3yBiZNHIZJ4BwJ0Uu4.jpg,2008-10-28,Dead Space: Downfall,False,6.284,375
False,/h1jqCWsSWudxQv7uYguDkXaAjPF.jpg,"[35, 10751, 18]",11007,en,Cheaper by the Dozen,"The Baker brood moves to Chicago after patriarch Tom gets a job coaching football at Northwestern University, forcing his writer wife, Kate, and the couple's 12 children to make a major adjustment. The transition works well until work demands pull the parents away from home, leaving the kids bored -- and increasingly mischievous.",3.2523,/afclGGoQslTYFTnyW1LRMtJMiBp.jpg,2003-12-24,Cheaper by the Dozen,False,6.284,2911
False,/8S0fdn8FumgyqEN2yQDeVfBFOk1.jpg,"[18, 35]",9440,en,Primary Colors,"In this adaptation of the best-selling roman à clef about Bill Clinton's 1992 run for the White House, the young and gifted Henry Burton is tapped to oversee the presidential campaign of Governor Jack Stanton. Burton is pulled into the politician's colorful world and looks on as Stanton -- who has a wandering eye that could be his downfall -- contends with his ambitious wife, Susan, and an outspoken adviser, Richard Jemmons.",1.0616,/1FDR837wg7bi02F1R7JESCoPWBD.jpg,1998-03-20,Primary Colors,False,6.3,342
False,/mUffUjlJ007XAzdogdZqhaqSp4O.jpg,"[27, 53]",9378,en,Thir13en Ghosts,"Arthur and his two children inherit his uncle's estate: a glass house that serves as a prison to twelve ghosts. When the family, accompanied by a nanny and an attorney, enter the house they find themselves trapped inside an evil machine 'designed by the Devil and powered by the dead' to open the Eye of Hell. Aided by a ghost hunter and his rival, a ghost rights activist out to set the ghosts free, the group must do what they can to get out of the house alive.",5.4121,/6yrrddjIjx0ElCRZp5pTZeqrj3k.jpg,2001-10-26,Thir13en Ghosts,False,6.284,2318
